FID,roof,road,watr,conc,Veg,dry,irr,H,W
359,0.404426809,0.258664517,0.000124,0,0.120466241,0.185442371,0.030876062,4.044268089,17.86719573
360,0.52055993,0.26984127,0,0,0.120922385,0.080552431,0.008123985,5.2055993,14.3832021
361,0.230846144,0.301649794,0.002437195,0,0.188726409,0.133795776,0.142544682,4,23.07461567
362,0.000682001,0.908859818,0.000620001,0,0.023684047,0.038440077,0.027714055,4,29.97953996
363,0,0.761779778,0.054743157,0,0.006374203,0.165666792,0.01143607,4,30
364,0.026598053,0.072912146,0.308822618,0,0.035402071,0.51478703,0.041478083,4,29.2020584
365,0.064429446,0.204849394,0,0,0.088051494,0.629108861,0.013560805,4,28.06711661
366,0.490688664,0.293713286,0.000312461,0,0.124921885,0.080302462,0.010061242,4.906886639,15.27934008
367,0.395498791,0.284642569,0.003162006,0,0.097092194,0.114018228,0.105586211,4,18.13503627
368,0.026871641,0.056992876,0.009311336,0,0.081114861,0.35008124,0.475628046,4,29.19385077
369,0.159980002,0.065929259,0.017185352,0,0.075553056,0.461504812,0.219847519,4,25.20059993
370,0.217992436,0.469340939,0.002108004,0,0.113646227,0.182962366,0.013950028,4,23.46022692
371,0.179225815,0.380651617,0.002751548,0,0.116002752,0.309611657,0.011756613,4,24.62322556
372,0.171814911,0.58057313,0.007443245,0,0.148430716,0.074432453,0.017305545,4,24.84555266
373,0.322772153,0.136295463,0.020684914,0,0.128108986,0.365766779,0.026371704,4,20.3168354
374,0.251781027,0.160667417,0.019497563,0,0.180664917,0.321397325,0.065991751,4,22.44656918
375,0.310310621,0.041168082,0.067952136,0,0.274474549,0.173786348,0.132308265,4,20.69068138
376,0.266154231,0.078177728,0.049556305,0,0.101174853,0.45688039,0.048056493,4,22.01537308
377,0.073490814,0.01143607,0.33152106,0,0.278277715,0.229471316,0.075803025,4,27.79527559
378,0.119350239,0.019530039,0.041912084,0,0.144646289,0.397234794,0.277326555,4,26.41949284
379,0.166414904,0.02366566,0.064765861,0,0.165596677,0.456193353,0.123363545,4,25.00755287
380,0.037209302,0.081565513,0.064662507,0,0.337379467,0.321497448,0.157685763,4,28.88372093
381,0,0.252336449,0,0,0.448598131,0.240654206,0.058411215,4,30
382,0,0,0,0,0,1,0,4,30
383,0,0,0,0,0,1,0,4,30
384,0,0,0,0,0,1,0,4,30
385,0,0.945011338,0,0,0.004535147,0.04617032,0.004283195,4,30
386,0,0.256842895,0.039245094,0,0.114923135,0.398887639,0.190101237,4,30
387,0,0.374086672,0.182602671,0,0.100970018,0.241874528,0.100466112,4,30
388,0,0.301774778,0.309961255,0,0.103049619,0.207349081,0.077865267,4,30
389,0.220080625,0.121378181,0.190035273,0,0.159611993,0.213718821,0.095175107,4,23.39758125
390,0.481607458,0.28728899,0.000125976,0,0.122071051,0.096938776,0.01196775,4.816074578,15.55177627
391,0.584926884,0.158167729,0,0,0.117547807,0.12135983,0.01799775,5.849268841,12.45219348
392,0.509322247,0.246724616,0,0,0.107709751,0.112244898,0.023998488,5.093222474,14.72033258
393,0.087616528,0.692806752,0,0,0.069916856,0.111300076,0.038359788,4,27.37150416
394,0,0.945444319,0.011748531,0,0.001687289,0.035245594,0.005874266,4,30
395,0.040060469,0.134353741,0.307949106,0,0.037792895,0.391282439,0.08856135,4,28.79818594
396,0.359455068,0.204286964,0.017497813,0,0.088926384,0.29640045,0.033433321,4,19.21634796
397,0.593159486,0.075333837,0,0,0.169564122,0.129503653,0.032438901,5.93159486,12.20521542
398,0.468694885,0.209687579,0.000251953,0,0.182665659,0.114512472,0.024187453,4.686948854,15.93915344
399,0.356267967,0.342144732,0.000749906,0,0.159105112,0.129983752,0.011748531,4,19.311961
400,0.049453673,0.019958315,0.019705678,0,0.093728289,0.499589465,0.31756458,4,28.51638982
401,0.188523558,0.049571681,0.005983875,0,0.119866465,0.280738221,0.355316201,4,24.34429327
402,0.05368079,0.332833396,0.002062242,0,0.093738283,0.450568679,0.06711661,4,28.3895763
403,0.014676241,0.414777022,0.006109851,0,0.100403124,0.444759385,0.019274376,4,29.55971277
404,0.152855893,0.625234346,0.004686914,0,0.109861267,0.096612923,0.010748656,4,25.41432321
405,0.413013353,0.140967498,0.01845553,0,0.147833207,0.0909549,0.18877551,4.130133535,17.6095994
406,0.286029227,0.17750063,0.030297304,0,0.294280675,0.099080373,0.112811791,4,21.4191232
407,0.368203975,0.110923635,0.0199975,0,0.200787402,0.159417573,0.140669916,4,18.95388076
408,0.272864701,0.10500126,0.105064248,0,0.158982111,0.199861426,0.158226253,4,21.81405896
409,0.108465608,0.078042328,0.210443437,0,0.227387251,0.206160242,0.169501134,4,26.74603175
410,0.20759905,0.025434321,0.073615798,0,0.213160855,0.322022247,0.158167729,4,23.7720285
411,0.180209121,0.018833459,0.010141093,0,0.040249433,0.725497606,0.025069287,4,24.59372638
412,0.083614548,0.0279965,0.033245844,0,0.097550306,0.616422947,0.141169854,4,27.49156355
413,0.070071075,0.0815822,0.081659456,0,0.307787392,0.300216316,0.15868356,4,27.89786774
414,0.007429421,0.440193165,0.022288262,0,0.319465082,0.101783061,0.10884101,4,29.77711738
415,0,0.297297297,0,0,0.054054054,0.621621622,0.027027027,4,30
416,0,0.66568545,0,0,0.160639193,0.148864592,0.024810765,4,30
417,0,0.928633921,0,0,0.01712286,0.045806774,0.008436445,4,30
418,0,0.564263129,0.012648025,0,0.08487817,0.297662595,0.040548081,4,30
419,0,0.495000625,0.012185977,0,0.089551306,0.372390951,0.030871141,4,30
420,0,0.004340009,0.343976688,0,0.226424453,0.283030566,0.142228284,4,30
421,0.179540057,0.189726284,0.241094863,0,0.156980377,0.151543557,0.081114861,4,24.61379828
422,0.503687039,0.280214973,0,0,0.091113611,0.111486064,0.013498313,5.036870391,14.88938883
423,0.537789076,0.267344535,0,0,0.101432203,0.082460165,0.010974022,5.377890756,13.86632773
424,0.20903637,0.46744157,0,0,0.08936383,0.187851519,0.046306712,4,23.72890889
425,0,1,0,0,0,0,0,4,30
426,0,0.375906752,0.247504495,0,0.018786038,0.293136586,0.064666129,4,30
427,0.248343957,0.173540807,0.175790526,0,0.152855893,0.163542057,0.085926759,4,22.54968129
428,0.414718829,0.241676483,0,0,0.174530349,0.127038254,0.042036084,4.147188294,17.55843512
429,0.331396075,0.182914636,0.000812398,0,0.206786652,0.14535683,0.132733408,4,20.05811774
430,0.422697163,0.274965629,0,0,0.178227722,0.09480065,0.029308836,4.226971629,17.31908511
431,0.265980532,0.239010478,0.000744001,0,0.195486391,0.237956476,0.060822122,4,22.02058404
432,0,0.169353831,0.01856018,0,0.186664167,0.234345707,0.391076115,4,30
433,0.052805899,0.266654168,0.006436695,0,0.20303712,0.241094863,0.229971254,4,28.41582302
434,0.32733564,0.376344763,0.022334067,0,0.101226801,0.122176785,0.050581944,4,20.1799308
435,0.154543182,0.627859018,0.03112111,0,0.145106862,0.034870641,0.006499188,4,25.36370454
436,0.238886478,0.455576911,0.005704011,0,0.137268275,0.103726207,0.058838118,4,22.83340567
437,0.277527809,0.426634171,0.017560305,0,0.09336333,0.11479815,0.070116235,4,21.67416573
438,0.202724659,0.391638545,0.05168104,0,0.195163105,0.099112611,0.05968004,4,23.91826022
439,0.212350425,0.18978238,0.052204104,0,0.252464505,0.182342365,0.110856222,4,23.62948726
440,0.209973753,0.365954256,0.015185602,0,0.148793901,0.176040495,0.084051994,4,23.7007874
441,0.092550931,0.179165104,0.107736533,0,0.259092613,0.191413573,0.170041245,4,27.22347207
442,0.061628123,0.039246078,0.056792114,0,0.194060388,0.260710521,0.387562775,4,28.1511563
443,0.091551056,0.036932883,0.041869766,0,0.160792401,0.522497188,0.146356705,4,27.25346832
444,0.114576229,0.113708227,0.025482051,0,0.128030256,0.512245024,0.105958212,4,26.56271313
445,0.146419198,0.152730909,0.043932008,0,0.226596675,0.308148981,0.122172228,4,25.60742407
446,0.097324544,0.245185472,0.033023136,0,0.278790229,0.099651028,0.246025591,4,27.08026367
447,0.01769417,0.393648724,0.010989011,0,0.214565096,0.271838331,0.091264668,4,29.46917489
448,0,0.190829088,0.002161495,0,0.047707272,0.546703721,0.212598425,4,30
449,0,0.89159738,0,0,0.049949609,0.053791887,0.004661124,4,30
450,0,0.735845519,0.003374578,0,0.040994876,0.205411824,0.014373203,4,30
451,0,0.117409927,0.178886369,0,0.078042328,0.557067271,0.068594104,4,30
452,0,0,0.386889139,0,0.162604674,0.263779528,0.186726659,4,30
453,0.179138322,0.169249181,0.332262535,0,0.105631141,0.152431343,0.061287478,4,24.62585034
454,0.363315697,0.214915596,0.003212396,0,0.130574452,0.205782313,0.082199546,4,19.1005291
455,0.361142357,0.286339208,0.000124984,0,0.070553681,0.244469441,0.037370329,4,19.16572928
456,0.002960443,0.952066012,0,0,0.002708491,0.035777274,0.00648778,4,29.9111867
457,0,0.677311665,0.076719577,0,0.017762661,0.197782817,0.03042328,4,30
458,0.05311836,0.088738908,0.371828521,0,0.045806774,0.33152106,0.108986377,4,28.40644919
459,0.462585034,0.188901487,0.008692366,0,0.165784832,0.106072058,0.067964223,4.62585034,16.12244898
460,0.362767154,0.291526059,0,0,0.201287339,0.10023747,0.044181977,4,19.11698538
461,0.361803981,0.232489292,0.000440917,0,0.230977576,0.090450995,0.083837239,4,19.14588057
462,0.445389267,0.191609977,0,0,0.256613757,0.064877803,0.041509196,4.453892668,16.638322
463,0.364016998,0.163479565,0.004624422,0,0.214410699,0.139420072,0.114048244,4,19.07949006
464,0.049004787,0.043461829,0.016691862,0,0.186885865,0.265998992,0.437956664,4,28.52985639
465,0.423595364,0.176303855,0.002519526,0,0.242945326,0.08925422,0.065381708,4.235953641,17.29213908
466,0.161854768,0.178852643,0.198287714,0,0.191663542,0.184851894,0.084489439,4,25.14435696
467,0.122700932,0.119992441,0.315759637,0,0.151423532,0.259889141,0.030234316,4,26.31897203
468,0.021622297,0.160792401,0.468691414,0,0.164916885,0.108423947,0.075553056,4,29.35133108
469,0.012156715,0.347379693,0.128180902,0,0.30813807,0.094167297,0.109977324,4,29.63529856
470,0.330561854,0.220773495,0.051209373,0,0.206412195,0.054295792,0.136747292,4,20.08314437
471,0.024184477,0.216972878,0.038932633,0,0.196287964,0.136045494,0.387576553,4,29.27446569
472,0.083081381,0.228143109,0.030360292,0,0.153376165,0.263479466,0.241559587,4,27.50755858
473,0.087994457,0.04138322,0.093474427,0,0.235071807,0.316767448,0.225308642,4,27.36016629
474,0.066929134,0.025434321,0.034745657,0,0.087239095,0.381764779,0.403887014,4,27.99212598
475,0.050201562,0.036533132,0.01127488,0,0.012219703,0.691987906,0.197782817,4,28.49395314
476,0.281527309,0.041932258,0.021497313,0,0.074115736,0.466504187,0.114423197,4,21.55418073
477,0.134479718,0.035273369,0.026455026,0,0.053791887,0.686633913,0.063366087,4,25.96560847
478,0.070987654,0.206601159,0.010519022,0,0.255102041,0.233308138,0.223481985,4,27.87037037
479,0.165666792,0.485064367,0.001187352,0,0.0728034,0.220097488,0.055180602,4,25.02999625
480,0.342359166,0.300031124,0.005757859,0,0.049019608,0.208839091,0.093993153,4,19.72922502
481,0,0.640652557,6.30E-05,0,0.08276644,0.25547997,0.021038045,4,30
482,0,0.635795526,0.071616048,0,0.046306712,0.189288839,0.056992876,4,30
483,0,0,0.432161754,0,0.190539179,0.248740237,0.128558831,4,30
484,0.021934758,0.026871641,0.389263842,0,0.112923385,0.300024997,0.148981377,4,29.34195726
485,0.521604938,0.18568909,0.034958428,0,0.106953893,0.137377173,0.013416478,5.216049383,14.35185185
486,0.309334845,0.231481481,0.005353993,0,0.130574452,0.225434618,0.09782061,4,20.71995465
487,0.036807899,0.786464192,0,0,0.014185727,0.147981502,0.01456068,4,28.89576303
488,0,0.926492819,0.012156715,0,0.003905266,0.054925674,0.002519526,4,30
489,0.057382212,0.085222978,0.368543714,0,0.060090703,0.360103301,0.068657092,4,28.27853364
490,0.372515936,0.23159605,0.043744532,0,0.178852643,0.130921135,0.042369704,4,18.82452193
491,0.466301335,0.140400605,0,0,0.211766188,0.127425044,0.054106828,4.663013353,16.01095994
492,0.290838645,0.345769279,0,0,0.172978378,0.131421072,0.058992626,4,21.27484064
493,0.456097254,0.197026959,0,0,0.150856639,0.136999244,0.059019904,4.560972537,16.31708239
494,0.418682288,0.254409171,0,0,0.150352734,0.133408919,0.043146888,4.186822877,17.43953137
495,0.337582802,0.282589676,0.00056243,0,0.167291589,0.119672541,0.092300962,4,19.87251594
496,0.014991182,0.085034014,0.018959436,0,0.115205341,0.385550517,0.380259511,4,29.55026455
497,0.465608466,0.154320988,0,0,0.204144621,0.12005543,0.055870496,4.656084656,16.03174603
498,0.223722035,0.231408574,0.000437445,0,0.154980627,0.19303837,0.196412948,4,23.28833896
499,0.334215168,0.139266818,0.000503905,0,0.24111867,0.172650542,0.112244898,4,19.97354497
500,0.376015498,0.187351581,0.002624672,0,0.183289589,0.158355206,0.092363455,4,18.71953506
501,0.019400353,0.127362056,0.457168052,0,0.131456286,0.195200302,0.06941295,4,29.41798942
502,0.105190224,0.293272865,0.205782313,0,0.206727135,0.115331318,0.073696145,4,26.84429327
503,0.172415948,0.282777153,0.05624297,0,0.23272091,0.155355581,0.100487439,4,24.82752156
504,0.160871756,0.229213908,0.023620559,0,0.055996473,0.480662635,0.049634669,4,25.17384732
505,0.139392794,0.016439909,0.060153691,0,0.076656589,0.637251197,0.07010582,4,25.81821618
506,0.15791776,0.058992626,0.046244219,0,0.168791401,0.388013998,0.180039995,4,25.26246719
507,0.293524817,0.221781305,0.018518519,0,0.076026707,0.326719577,0.063429075,4,21.19425548
508,0.155355581,0.244344457,0.02112236,0,0.1247969,0.358330209,0.096050494,4,25.33933258
509,0.04446964,0.051776266,0.0287226,0,0.164084152,0.575207861,0.135739481,4,28.66591081
510,0.123078861,0.443814563,0.003023432,0,0.240614764,0.158541194,0.030927186,4,26.30763416
511,0.253718285,0.486626672,0,0,0.059492563,0.195225597,0.004936883,4,22.38845144
512,0.174291939,0.375038904,0,0,0.091814504,0.348895114,0.009959539,4,24.77124183
513,0,0.516685414,0.049868766,0,0.033433321,0.375390576,0.024621922,4,30
514,0,0.439704879,0.062992126,0,0.044640089,0.382106764,0.070556141,4,30
515,0,0,0.54455693,0,0.10623672,0.298525184,0.050681165,4,30
516,0.230578461,0.193006386,0.216442433,0,0.088102176,0.209684419,0.062186124,4,23.08264617
517,0.43232096,0.288026497,0.000624922,0,0.10336208,0.164729409,0.010936133,4.323209599,17.0303712
518,0.099300087,0.529746282,0,0,0.082677165,0.250593676,0.03768279,4,27.02099738
519,0,0.999565999,0.000124,0,0.000124,0.000124,6.20E-05,4,30
520,0.001687289,0.335583052,0.215285589,0,0.017872766,0.376015498,0.053555806,4,29.94938133
521,0.305649294,0.142794651,0.17504062,0,0.085614298,0.234345707,0.056555431,4,20.83052118
522,0.288238576,0.24496249,0.131874264,0,0.113708227,0.155868312,0.065348131,4,21.35284271
523,0.26271716,0.231158605,0.099550056,0,0.126734158,0.182539683,0.097300337,4,22.11848519
524,0.234670469,0.190588381,0.137082274,0,0.157914316,0.155434311,0.124310249,4,22.95988592
525,0.386139233,0.199912511,0.010061242,0,0.205099363,0.106174228,0.092613423,4,18.41582302
526,0.303399575,0.205724284,0.000937383,0,0.115173103,0.216660417,0.158105237,4,20.89801275
527,0.234670469,0.186496373,0.003472007,0,0.154194308,0.236964474,0.184202368,4,22.95988592
528,0.116235471,0.189663792,0.004311961,0,0.118235221,0.318647669,0.252905887,4,26.51293588
529,0.431946007,0.204536933,0,0,0.199912511,0.114985627,0.048618923,4.319460067,17.0416198
530,0.42507285,0.224440449,0.001240002,0,0.174344349,0.113336227,0.061566123,4.250728501,17.2478145
531,0.380014998,0.149481315,0.098362705,0,0.199787527,0.097112861,0.075240595,4,18.59955006
532,0.085498171,0.116312233,0.518817038,0,0.157480315,0.069254139,0.052638105,4,27.43505487
533,0.013248344,0.08223972,0.737532808,0,0.084176978,0.066116735,0.016685414,4,29.60254968
534,0.31552306,0.105299338,0.215848019,0,0.12279715,0.166041745,0.074490689,4,20.53430821
535,0.246202492,0.279310559,0.004092008,0,0.13999628,0.207576415,0.122822246,4,22.61392523
536,0.053743282,0.324084489,0.050306212,0,0.268653918,0.13535808,0.167854018,4,28.38770154
537,0.13392076,0.038807649,0.093925759,0,0.121734783,0.481314836,0.130296213,4,25.9823772
538,0.203608407,0.096410193,0.046190092,0,0.115320231,0.432202864,0.106268213,4,23.89174778
539,0.384951881,0.150168729,0.008061492,0,0.062804649,0.175353081,0.218660167,4,18.45144357
540,0.08990018,0.169198338,0.008804018,0,0.058776118,0.309132618,0.364188728,4,27.30299461
541,0.017060367,0.23728284,0.028058993,0,0.398700162,0.236657918,0.08223972,4,29.48818898
542,0.270216223,0.363704537,0,0,0.053368329,0.297212848,0.015498063,4,21.89351331
543,0.148800298,0.243288487,0,0,0.114390229,0.459420919,0.034100068,4,25.53599107
544,0.150378262,0.446039833,0,0,0.068087077,0.327775205,0.007719623,4,25.48865215
545,0,0.033572688,0.431657848,0,0.092466616,0.342655581,0.099647266,4,30
546,0,0.436382952,0.141544807,0,0.102299713,0.244781902,0.074990626,4,30
547,0,0.000314941,0.498866213,0,0.123015873,0.237024439,0.140778534,4,30
548,0.196475441,0.106299213,0.169541307,0,0.054055743,0.387014123,0.086614173,4,24.10573678
549,0.297493071,0.333081381,0.000188964,0,0.061539431,0.259448224,0.048248929,4,21.07520786
550,6.30E-05,0.979717813,0,0,6.30E-05,0.014235324,0.005920887,4,29.99811036
551,0,0.630921135,0.075553056,0,0.023872016,0.234408199,0.035245594,4,30
552,0.184114386,0.121126228,0.218631897,0,0.108843537,0.286470144,0.080813807,4,24.47656841
553,0.479969766,0.223985891,0,0,0.152053414,0.113063744,0.030927186,4.799697657,15.60090703
554,0.498437695,0.235658043,0,0,0.139107612,0.097425322,0.029371329,4.984376953,15.04686914
555,0.389896699,0.30095742,0,0,0.133282943,0.138573948,0.03728899,4,18.30309902
556,0.461004874,0.185101862,0.000499938,0,0.184414448,0.122672166,0.046306712,4.610048744,16.16985377
557,0.576845553,0.140841522,0,0,0.184618292,0.070231796,0.027462837,5.76845553,12.69463341
558,0.38233812,0.177626606,0.000566893,0,0.197530864,0.129062736,0.11287478,4,18.52985639
559,0.386826647,0.186351706,0.001499813,0,0.173540807,0.157167854,0.094613173,4,18.3952006
560,0.073507181,0.074955908,0.003338372,0,0.122511968,0.269715294,0.455971277,4,27.79478458
561,0.277462837,0.153502142,0.192995717,0,0.123834719,0.206538171,0.045666415,4,21.67611489
562,0.062367204,0.120297463,0.591051119,0,0.078302712,0.083739533,0.06424197,4,28.12898388
563,0.052469136,0.041509196,0.772864701,0,0.043146888,0.083648274,0.006361804,4,28.42592593
564,0.126546682,0.226409199,0.176102987,0,0.128233971,0.299587552,0.04311961,4,26.20359955
565,0.046926178,0.14159738,0.03489544,0,0.215356513,0.33585286,0.22537163,4,28.59221466
566,0.010896951,0.262912572,0.012093726,0,0.166477702,0.379881582,0.167737465,4,29.67309146
567,0.401512311,0.33095863,0,0,0.105799275,0.10736158,0.054368204,4.01512311,17.95463067
568,0.025888133,0.454837491,0.001133787,0,0.163517259,0.236016629,0.118606702,4,29.22335601
569,0.034706475,0.282438901,0.055366591,0,0.298374906,0.178697405,0.150415722,4,28.95880574
570,0.095425572,0.090738658,0.056992876,0,0.195725534,0.262154731,0.29896263,4,27.13723285
571,0.016691862,0.000503905,0,0,0.000944822,0.162635425,0.819223986,4,29.49924414
572,0.030058743,0.20016248,0.027246594,0,0.35351831,0.228596425,0.160417448,4,29.09823772
573,0.049760645,0.17031998,0.035147392,0,0.375535399,0.225245654,0.14399093,4,28.50718065
574,0.118417737,0.287666919,0.000125976,0,0.105883094,0.420571932,0.067334341,4,26.44746788
575,0.100549931,0.419697538,0,0,0.088488939,0.362892138,0.028371454,4,26.98350206
576,0.035636477,0.438064115,0,0,0.086990352,0.418300654,0.021008403,4,28.9309057
577,0,0.001763668,0.205404384,0,0.0861678,0.664965986,0.041698161,4,30
578,0,0.462629671,0.156167979,0,0.11992251,0.210036245,0.051243595,4,30
579,0,0.180650038,0.287414966,0,0.167296548,0.131645251,0.232993197,4,30
580,6.25E-05,0.009061367,0.324521935,0,0.158417698,0.340519935,0.167416573,4,29.99812523
581,0.009511212,0.838750315,0.011589821,0,0.004913076,0.115142353,0.020093222,4,29.71466364
582,0,0.881645251,0.020282187,0,0.014928193,0.070609725,0.012534643,4,30
583,0.025246844,0.106924134,0.277340332,0,0.055430571,0.427821522,0.107236595,4,29.24259468
584,0.443058705,0.154761905,0.013983371,0,0.169375157,0.158226253,0.060594608,4.43058705,16.70823885
585,0.578861174,0.115646259,0,0,0.172146636,0.107268833,0.026077098,5.788611741,12.63416478
586,0.51912261,0.169853768,0,0,0.148293963,0.126609174,0.036120485,5.191226097,14.42632171
587,0.366087176,0.285336357,0,0,0.158919123,0.123015873,0.066641471,4,19.01738473
588,0.448943882,0.180789901,0,0,0.156667917,0.145981752,0.067616548,4.48943882,16.53168354
589,0.417611489,0.192176871,0.001133787,0,0.204333585,0.120181406,0.064562862,4.17611489,17.47165533
590,0.414273117,0.170634921,0.00069287,0,0.1877677,0.138573948,0.088057445,4.142731167,17.5718065
591,0.398137733,0.177227847,0,0,0.211848519,0.139545057,0.073240845,4,18.05586802
592,0.080057949,0.09542706,0.001952633,0,0.147203326,0.292579995,0.382779038,4,27.59826153
593,0.029100529,0.050894432,0.279226505,0,0.100466112,0.420508944,0.119803477,4,29.12698413
594,0.087387161,0.100363591,0.117916249,0,0.156908225,0.358951856,0.178472919,4,27.37838516
595,0.138070043,0.191672965,0.006928697,0,0.048752834,0.599584278,0.014991182,4,25.85789872
596,0.373890764,0.14248219,0.002687164,0,0.120234971,0.292463442,0.06824147,4,18.78327709
597,0.192743764,0.215230537,0.009007307,0,0.166792643,0.252330562,0.163895188,4,24.21768707
598,0.151045603,0.349773243,0.009385236,0,0.162068531,0.235323759,0.092403628,4,25.4686319
599,0.083114611,0.336457943,0.000937383,0,0.263467067,0.215848019,0.100174978,4,27.50656168
600,0.016502897,0.268644495,0.003338372,0,0.136306374,0.487213404,0.087994457,4,29.50491308
601,0.129188713,0.334278156,0.003464349,0,0.143927942,0.285714286,0.103426556,4,26.12433862
602,0.055805524,0.333395826,0.012498438,0,0.277215348,0.19560055,0.125484314,4,28.32583427
603,0.071743512,0.216238347,0.017888637,0,0.126165281,0.350844041,0.217120181,4,27.84769463
604,0.005749281,0.353143357,0.012123485,0,0.347331584,0.209973753,0.07167854,4,29.82752156
605,0.204900479,0.10260771,0.031934996,0,0.219387755,0.314877803,0.126291257,4,23.85298564
606,0.216112371,0.264991182,0.000314941,0,0.066893424,0.420571932,0.03111615,4,23.51662887
607,0.168791401,0.340019998,0,0,0.19960005,0.22815898,0.063429571,4,24.93625797
608,0.097261127,0.349673203,0,0,0.169623405,0.341581077,0.041861189,4,27.0821662
609,0,0.114235721,0.00543682,0,0.016247969,0.86407949,0,4,30
610,0.002418005,0.453282907,0.039556079,0,0.080972162,0.416702833,0.007068014,4,29.92745985
611,0,0.037557805,0.358205224,0,0.122547182,0.343894513,0.137795276,4,30
612,0,0.27993056,0.461342923,0,0.071982144,0.074090148,0.112654225,4,30
613,0,0.991376078,0,0,0,0.008623922,0,4,30
614,6.25E-05,0.25015623,0.203412073,0,0.052493438,0.361454818,0.132420947,4,29.99812523
615,0.099200198,0.114514229,0.297662595,0,0.076260153,0.241738483,0.170624341,4,27.02399405
616,0.576490439,0.154918135,0,0,0.15791776,0.097425322,0.013248344,5.764904387,12.70528684
617,0.305586802,0.242657168,0.078490189,0,0.129546307,0.169353831,0.074365704,4,20.83239595
618,0.361894724,0.198462397,0.08481617,0,0.153512307,0.146692293,0.054622109,4,19.14315829
619,0.258905137,0.338520185,0.003312086,0,0.154168229,0.157980252,0.087114111,4,22.23284589
620,0.396242792,0.207452415,0.002294005,0,0.183768368,0.127782256,0.082460165,4,18.11271623
621,0.306774153,0.210411199,0.003312086,0,0.182789651,0.144169479,0.152543432,4,20.7967754
622,0.484002,0.208661417,0,0,0.174978128,0.108361455,0.023997,4.840019998,15.47994001
623,0.347138694,0.265794532,0.000310001,0,0.167896336,0.138632277,0.08022816,4,19.58583917
624,0.428285732,0.192050497,0,0,0.155552778,0.148303231,0.075807762,4.282857321,17.15142804
625,0.226409199,0.10679915,0.001374828,0,0.148856393,0.278902637,0.237657793,4,23.20772403
626,0.088347782,0.024477307,0.005928098,0,0.161588475,0.379207037,0.3404513,4,27.34956655
627,0.113723038,0.135354798,0.007627384,0,0.080962801,0.493154111,0.169177868,4,26.58830885
628,0.273482547,0.19009238,0.000434001,0,0.093682187,0.351664703,0.090644181,4,21.79552359
629,0.05168104,0.24615673,0,0,0.186226722,0.383452068,0.13248344,4,28.4495688
630,0.202537183,0.408011499,0.00256218,0,0.139670041,0.189476315,0.057742782,4,23.92388451
631,0,0.129270259,0.003224006,0,0.158844318,0.63512927,0.073532147,4,30
632,0.194913136,0.247594051,0.00056243,0,0.116860392,0.389451319,0.050618673,4,24.15260592
633,0.237157855,0.292088489,0,0,0.13248344,0.234970629,0.103299588,4,22.88526434
634,0.144584289,0.292640585,0.002852006,0,0.277264555,0.171616343,0.111042222,4,25.66247132
635,0.000187477,0.443257093,0.001374828,0,0.245344332,0.130233721,0.17960255,4,29.9943757
636,0.000248,0.082150164,0.002480005,0,0.542191084,0.193564387,0.179366359,4,29.99255999
637,0.096050494,0.087989001,0.032683415,0,0.337770279,0.185789276,0.259717535,4,27.11848519
638,0.017685289,0.107674041,0.024809399,0,0.27240345,0.386764154,0.190663667,4,29.46944132
639,0.112406225,0.281790564,0.010974022,0,0.193502387,0.276334553,0.12499225,4,26.62781326
640,0.14404817,0.347074263,0.005249344,0,0.161648912,0.29056662,0.051412691,4,25.67855489
641,0,0.0095742,0.17441421,0,0.009511212,0.806500378,0,4,30
642,0,0.270966129,0.004936883,0,0.021184852,0.702912136,0,4,30
643,0,0.065444696,0.298059965,0,0.224741749,0.41175359,0,4,30
644,0,0.670666167,0.183539558,0,0.047869016,0.088613923,0.009311336,4,30
645,0.000188964,0.543020912,0.090199043,0,0.014613253,0.254409171,0.097568657,4,29.99433107
646,6.30E-05,0.0191484,0.092718569,0,0.085222978,0.51505417,0.287792895,4,29.99811036
647,0.09136358,0.221909761,0.136670416,0,0.104861892,0.239907512,0.205286839,4,27.25909261
648,0.297241119,0.184429327,0.099080373,0,0.141534392,0.132149156,0.145565634,4,21.08276644
649,0.23393802,0.232426304,0.142479214,0,0.179453263,0.120622323,0.091080877,4,22.98185941
650,0.180352456,0.032620922,0.463067117,0,0.147981502,0.106111736,0.069866267,4,24.58942632
651,0.030801209,0.084278156,0.552847065,0,0.086356765,0.11526833,0.130448476,4,29.07596372
652,0.096050494,0.106299213,0.183102112,0,0.16791651,0.305274341,0.14135733,4,27.11848519
653,0.491811539,0.200491308,0.000503905,0,0.161879567,0.084278156,0.061035525,4.918115394,15.24565382
654,0.521164021,0.149722852,0.000125976,0,0.158037289,0.120118418,0.050831444,5.211640212,14.36507937
655,0.505124359,0.166416698,0,0,0.166666667,0.120234971,0.041557305,5.051243595,14.84626922
656,0.430272109,0.237402368,0,0,0.136873268,0.150919627,0.044532628,4.302721088,17.09183673
657,0.392290249,0.187704712,0.001511716,0,0.202443941,0.148589065,0.067460317,4,18.23129252
658,0.179352581,0.207786527,0.000499938,0,0.194225722,0.316585427,0.101549806,4,24.61942257
659,0.007684555,0.144431847,0.005605946,0,0.12585034,0.580183925,0.136243386,4,29.76946334
660,0.001562305,0.017935258,0.004686914,0,0.115235596,0.454255718,0.406324209,4,29.95313086
661,0.025447216,0.106324011,0.000440917,0,0.066641471,0.753968254,0.047178131,4,29.23658352
